img1_path,img2_path,label
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Michael_Pfleger\Michael_Pfleger_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Isidro_Pastor\Isidro_Pastor_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bill_Belichick\Bill_Belichick_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bill_Belichick\Bill_Belichick_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Iban_Mayo\Iban_Mayo_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Iban_Mayo\Iban_Mayo_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Eric_Robert_Rudolph\Eric_Robert_Rudolph_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Eric_Robert_Rudolph\Eric_Robert_Rudolph_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Calista_Flockhart\Calista_Flockhart_0006.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Calista_Flockhart\Calista_Flockhart_0005.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Pedro_Malan\Pedro_Malan_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Pedro_Malan\Pedro_Malan_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Robert_Duvall\Robert_Duvall_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Robert_Duvall\Robert_Duvall_0007.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Agbani_Darego\Agbani_Darego_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alexis_Bledel\Alexis_Bledel_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Peter_Struck\Peter_Struck_0004.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Peter_Struck\Peter_Struck_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ivo_Dubs\Ivo_Dubs_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Robby_Ginepri\Robby_Ginepri_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Juliette_Binoche\Juliette_Binoche_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Nobuyuki_Idei\Nobuyuki_Idei_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Russell_Coutts\Russell_Coutts_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Russell_Coutts\Russell_Coutts_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Antonio_Bernardo\Antonio_Bernardo_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Donald_Evans\Donald_Evans_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Art_Hoffmann\Art_Hoffmann_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0007.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Viktor_Yushchenko\Viktor_Yushchenko_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lou_Piniella\Lou_Piniella_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Marilyn_Monroe\Marilyn_Monroe_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Robert_Mugabe\Robert_Mugabe_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Paul_Murphy\Paul_Murphy_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Steve_Nash\Steve_Nash_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Chung_Mong-hun\Chung_Mong-hun_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Leonard_Hamilton\Leonard_Hamilton_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kevin_Garnett\Kevin_Garnett_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_McCormack\John_McCormack_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Vincent_Gallo\Vincent_Gallo_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Vincent_Gallo\Vincent_Gallo_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Wes_Craven\Wes_Craven_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Marsha_Sharp\Marsha_Sharp_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Nila_Ferran\Nila_Ferran_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jeb_Bush\Jeb_Bush_0012.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bob_Bowlsby\Bob_Bowlsby_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Gregory_Peck\Gregory_Peck_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mark_Gottfried\Mark_Gottfried_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mark_Gottfried\Mark_Gottfried_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Robbie_Fowler\Robbie_Fowler_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Robbie_Fowler\Robbie_Fowler_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bode_Miller\Bode_Miller_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bode_Miller\Bode_Miller_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Gina_Gershon\Gina_Gershon_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\George_Blaney\George_Blaney_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_Herrington\John_Herrington_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Manuel_Gehring\Manuel_Gehring_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Pedro_Malan\Pedro_Malan_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Pedro_Malan\Pedro_Malan_0005.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ranil_Wickremasinghe\Ranil_Wickremasinghe_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ranil_Wickremasinghe\Ranil_Wickremasinghe_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Keith_Van_Horn\Keith_Van_Horn_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Peter_Shaw\Peter_Shaw_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Garry_Trudeau\Garry_Trudeau_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Shawn_Marion\Shawn_Marion_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Dick_Cheney\Dick_Cheney_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lutz_Freitag\Lutz_Freitag_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\William_Ford_Jr\William_Ford_Jr_0006.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\William_Ford_Jr\William_Ford_Jr_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ben_Davis\Ben_Davis_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Christian_Lacroix\Christian_Lacroix_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Morgan_Freeman\Morgan_Freeman_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Morgan_Freeman\Morgan_Freeman_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alexandra_Pelosi\Alexandra_Pelosi_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bob_Sulkin\Bob_Sulkin_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Scott_Wittman\Scott_Wittman_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jack_Valenti\Jack_Valenti_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lon_Kruger\Lon_Kruger_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lon_Kruger\Lon_Kruger_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rafiq_Hariri\Rafiq_Hariri_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Paulie_Ayala\Paulie_Ayala_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jen_Bice\Jen_Bice_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Hong_Myung\Hong_Myung_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Aram_Adler\Aram_Adler_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Pinar_del_Rio\Pinar_del_Rio_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Imran_Khan\Imran_Khan_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Desmon_Farmer\Desmon_Farmer_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\David_Tornberg\David_Tornberg_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Paul_Brandt\Paul_Brandt_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Johnny_Tapia\Johnny_Tapia_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Johnny_Tapia\Johnny_Tapia_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Amy_Pascal\Amy_Pascal_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bill_Fennelly\Bill_Fennelly_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Edward_Lu\Edward_Lu_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Edward_Lu\Edward_Lu_0004.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Brett_Perry\Brett_Perry_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Madeleine_Webber\Madeleine_Webber_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rob_Morrow\Rob_Morrow_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Roger_Suarez\Roger_Suarez_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jose_Santos\Jose_Santos_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kemal_Dervis\Kemal_Dervis_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rodrigo_Borja\Rodrigo_Borja_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rodrigo_Borja\Rodrigo_Borja_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Luo_Linquan\Luo_Linquan_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alfredo_Pena\Alfredo_Pena_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bill_Graham\Bill_Graham_0007.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bill_Graham\Bill_Graham_0006.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Hipolito_Mejia\Hipolito_Mejia_0004.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ben_Glisan\Ben_Glisan_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Masatoshi_Koshiba\Masatoshi_Koshiba_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Dieter_Zetsche\Dieter_Zetsche_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Michelle_Bachelet\Michelle_Bachelet_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jeffrey_Pfeffer\Jeffrey_Pfeffer_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Cesar_Maia\Cesar_Maia_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Cesar_Maia\Cesar_Maia_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Julianne_Moore\Julianne_Moore_0005.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Dave_Campo\Dave_Campo_0003.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bill_Belichick\Bill_Belichick_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bill_Belichick\Bill_Belichick_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Shane_Warne\Shane_Warne_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Shane_Warne\Shane_Warne_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Marisol_Martinez_Sambran\Marisol_Martinez_Sambran_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Richard_Greenberg\Richard_Greenberg_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Anthony_LaPaglia\Anthony_LaPaglia_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Anthony_LaPaglia\Anthony_LaPaglia_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kosuke_Kitajima\Kosuke_Kitajima_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Gianni_Agnelli\Gianni_Agnelli_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\David_Heyman\David_Heyman_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\David_Heyman\David_Heyman_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Robert_Kipkoech_Cheruiyot\Robert_Kipkoech_Cheruiyot_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Dimitri_Perricos\Dimitri_Perricos_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Melissa_Stark\Melissa_Stark_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bettina_Rheims\Bettina_Rheims_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Pat_Burns\Pat_Burns_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Choi_Sung-hong\Choi_Sung-hong_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Edward_Said\Edward_Said_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Betsy_Coffin\Betsy_Coffin_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rachel_Roy\Rachel_Roy_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Evelyn_Lauder\Evelyn_Lauder_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ahmed_Chalabi\Ahmed_Chalabi_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ahmed_Chalabi\Ahmed_Chalabi_0005.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Elisabeth_Welch\Elisabeth_Welch_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Howard_Stringer\Howard_Stringer_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rick_Carlisle\Rick_Carlisle_0004.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rick_Carlisle\Rick_Carlisle_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Fernando_Gonzalez\Fernando_Gonzalez_0007.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Fernando_Gonzalez\Fernando_Gonzalez_0009.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jayson_Williams\Jayson_Williams_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lana_Clarkson\Lana_Clarkson_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Keira_Knightley\Keira_Knightley_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Keira_Knightley\Keira_Knightley_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mark_Richt\Mark_Richt_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mark_Richt\Mark_Richt_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Akbar_Hashemi_Rafsanjani\Akbar_Hashemi_Rafsanjani_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Akbar_Hashemi_Rafsanjani\Akbar_Hashemi_Rafsanjani_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lennart_Johansson\Lennart_Johansson_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kaisser_Bazan\Kaisser_Bazan_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Rani_Mukherjee\Rani_Mukherjee_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Donald_Regan\Donald_Regan_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Abdullah_Nasseef\Abdullah_Nasseef_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Paul_Desmarais\Paul_Desmarais_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ken_Macha\Ken_Macha_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ken_Macha\Ken_Macha_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Gore_Verbinski\Gore_Verbinski_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Joe_Gatti\Joe_Gatti_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Masja_Juel\Masja_Juel_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sally_Clark\Sally_Clark_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Andrew_Weissmann\Andrew_Weissmann_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Glen_DaSilva\Glen_DaSilva_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jake_Brace\Jake_Brace_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Doug_Wilson\Doug_Wilson_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Scott_McClellan\Scott_McClellan_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Scott_McClellan\Scott_McClellan_0005.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Paula_Radcliffe\Paula_Radcliffe_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Paula_Radcliffe\Paula_Radcliffe_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Eddie_Murray\Eddie_Murray_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Hisao_Oguchi\Hisao_Oguchi_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Alejandro_Toledo\Alejandro_Toledo_0035.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Adrian_Fernandez\Adrian_Fernandez_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ludivine_Sagnier\Ludivine_Sagnier_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ludivine_Sagnier\Ludivine_Sagnier_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Megan_Mullally\Megan_Mullally_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Megan_Mullally\Megan_Mullally_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Susilo_Bambang_Yudhoyono\Susilo_Bambang_Yudhoyono_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Susilo_Bambang_Yudhoyono\Susilo_Bambang_Yudhoyono_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Costas_Simitis\Costas_Simitis_0005.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Gus_Frerotte\Gus_Frerotte_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ivan_Lee\Ivan_Lee_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Fernando_Vargas\Fernando_Vargas_0004.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Leszek_Miller\Leszek_Miller_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Leszek_Miller\Leszek_Miller_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jaqueline_Godoy\Jaqueline_Godoy_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Roberta_Combs\Roberta_Combs_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Chan_Ho_Park\Chan_Ho_Park_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ben_Kingsley\Ben_Kingsley_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jerry_Rice\Jerry_Rice_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Dick_Vermeil\Dick_Vermeil_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kevin_Gil\Kevin_Gil_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jason_Petty\Jason_Petty_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Mona_Locke\Mona_Locke_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Adoor_Gopalakarishnan\Adoor_Gopalakarishnan_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_Perrota\John_Perrota_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Sanja_Papic\Sanja_Papic_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Hamid_Karzai\Hamid_Karzai_0022.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Bill_Belichick\Bill_Belichick_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Chan_Gailey\Chan_Gailey_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Chan_Gailey\Chan_Gailey_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jose_Viegas_Filho\Jose_Viegas_Filho_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jose_Viegas_Filho\Jose_Viegas_Filho_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Megan_Mullally\Megan_Mullally_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Megan_Mullally\Megan_Mullally_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ozzy_Osbourne\Ozzy_Osbourne_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ozzy_Osbourne\Ozzy_Osbourne_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Roh_Moo-hyun\Roh_Moo-hyun_0018.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Roh_Moo-hyun\Roh_Moo-hyun_0017.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Hee-Won_Han\Hee-Won_Han_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Terry_McAuliffe\Terry_McAuliffe_0003.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Theresa_May\Theresa_May_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Theresa_May\Theresa_May_0003.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Tanya_Lindenmuth\Tanya_Lindenmuth_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Nicolas_Cage\Nicolas_Cage_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jerry_Colangelo\Jerry_Colangelo_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Dino_Risi\Dino_Risi_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Madeleine_Albright\Madeleine_Albright_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Madeleine_Albright\Madeleine_Albright_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Nora_Ephron\Nora_Ephron_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Terry_McAuliffe\Terry_McAuliffe_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kevin_Spacey\Kevin_Spacey_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kevin_Spacey\Kevin_Spacey_0005.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Paul_ONeill\Paul_ONeill_0005.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Paul_ONeill\Paul_ONeill_0002.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Randy_Travis\Randy_Travis_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kit_Bond\Kit_Bond_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kurt_Russell\Kurt_Russell_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Kurt_Russell\Kurt_Russell_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Norah_Jones\Norah_Jones_0006.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Terry_Hoeppner\Terry_Hoeppner_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\William_Macy\William_Macy_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\William_Macy\William_Macy_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Gray_Davis\Gray_Davis_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Gray_Davis\Gray_Davis_0022.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_Mayer\John_Mayer_0003.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\John_Mayer\John_Mayer_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ali_Khamenei\Ali_Khamenei_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Brian_Van_Dusen\Brian_Van_Dusen_0001.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ahmed_Ahmed\Ahmed_Ahmed_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Ibrahim_Jaafari\Ibrahim_Jaafari_0002.npy,0
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lisa_Raymond\Lisa_Raymond_0002.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Lisa_Raymond\Lisa_Raymond_0001.npy,1
TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Andrea_Kiser\Andrea_Kiser_0001.npy,TrainingSet\lfw-deepfunneled\lfw-deepfunneled\Jay_Rasulo\Jay_Rasulo_0002.npy,0
